wordnet_builder_109878275	relatedto	wordnet_architect_109805475
wordnet_theory_105989479	distinctfrom	wordnet_practice_100410247
wordnet_horse_102374451	relatedto	wordnet_family_108078020
wordnet_tool_104451818	isa	wordnet_object_100002684
wordnet_satellite_104137444	relatedto	wordnet_state_108168978
wordnet_number_105121418	relatedto	wordnet_sequence_108459252
wordnet_company_108058098	synonym	wordnet_company_108058098
wordnet_island_109316454	relatedto	wordnet_land_109334396
wordnet_museum_103800563	relatedto	wordnet_building_102913152
wordnet_bridge_102898711	relatedto	wordnet_connection_103091374
wordnet_singer_110599806	atlocation	wordnet_concert_106892775
wordnet_horse_102374451	atlocation	wordnet_country_108544813
wordnet_main_109345932	synonym	wordnet_main_109345932
wordnet_saint_110546850	relatedto	wordnet_player_110439851
wordnet_case_107308889	synonym	wordnet_subject_106599788
wordnet_path_108616311	relatedto	wordnet_way_100415676
wordnet_airline_102690081	isa	wordnet_business_108061042
wordnet_country_108544813	relatedto	wordnet_genre_105845332
wordnet_college_108278169	synonym	wordnet_faculty_105650329
wordnet_year_115203791	relatedto	wordnet_group_100031264
wordnet_hotel_103542333	isa	wordnet_building_102913152
wordnet_command_107168131	relatedto	wordnet_right_105174653
wordnet_national_flag_106882009	atlocation	wordnet_country_108544813
wordnet_ballet_100528667	relatedto	wordnet_coat_of_arms_103058726
wordnet_mining_100922327	formof	wordnet_mine_103768346
wordnet_judge_110225219	relatedto	wordnet_room_104105893
wordnet_atoll_109210862	isa	wordnet_island_109316454
wordnet_hurricane_111467018	isa	wordnet_storm_111462526
wordnet_country_108544813	relatedto	wordnet_town_108665504
wordnet_locomotive_103684823	relatedto	wordnet_train_104468005
wordnet_music_107020895	relatedto	wordnet_school_108276720
wordnet_sport_100523513	relatedto	wordnet_feature_105849789
wordnet_cable_106275095	isa	wordnet_device_103183080
wordnet_island_109316454	relatedto	wordnet_atoll_109210862
wordnet_hardware_103493333	relatedto	wordnet_firearm_103343853
wordnet_port_108633957	relatedto	wordnet_city_108524735
wordnet_practice_100410247	isa	wordnet_information_106634376
wordnet_college_108278169	relatedto	wordnet_post_108624385
wordnet_pass_109386842	relatedto	wordnet_class_107997703
wordnet_scale_113850304	isa	wordnet_instrument_103574816
wordnet_hill_109303008	antonym	wordnet_field_108569998
wordnet_machine_103699975	usedfor	wordnet_measure_100033615
wordnet_day_115155220	relatedto	wordnet_language_106282651
wordnet_tube_104494204	relatedto	wordnet_system_104377057
wordnet_winery_104592465	synonym	wordnet_winery_104592465
wordnet_boxer_109870208	derivedfrom	wordnet_box_102883344
wordnet_coat_of_arms_103058726	hascontext	wordnet_heraldry_105801594
wordnet_hardware_103493333	relatedto	wordnet_equipment_103294048
wordnet_gem_103432972	relatedto	wordnet_library_103660909
wordnet_pandemic_107435713	relatedto	wordnet_disease_114070360
wordnet_code_106667317	hascontext	wordnet_medicine_106043075
wordnet_order_107168623	synonym	wordnet_club_108227214
wordnet_line_108430568	relatedto	wordnet_text_106387980
wordnet_comedian_109940146	isa	wordnet_artist_109812338
wordnet_bill_106536853	relatedto	wordnet_post_108624385
wordnet_dancer_109989502	isa	wordnet_performer_110415638
wordnet_election_100181781	relatedto	wordnet_representative_110522035
wordnet_leader_109623038	relatedto	wordnet_main_109345932
wordnet_poet_110444194	synonym	wordnet_poet_110444194
wordnet_seamount_109427752	isa	wordnet_mountain_109359803
wordnet_second_115235126	synonym	wordnet_second_115235126
wordnet_method_105660268	relatedto	wordnet_object_100002684
wordnet_rock_109416076	relatedto	wordnet_diamond_113371958
wordnet_surrealism_108470210	isa	wordnet_artistic_movement_108466643
wordnet_cardinal_109894143	relatedto	wordnet_church_103028079
wordnet_war_100973077	relatedto	wordnet_conflict_100958896
wordnet_year_115203791	relatedto	wordnet_season_115239579
wordnet_hurricane_111467018	relatedto	wordnet_weather_111524662
wordnet_wild_card_107328646	relatedto	wordnet_team_108208560
wordnet_hardware_103493333	antonym	wordnet_software_106566077
wordnet_city_district_108537837	partof	wordnet_city_108524735
wordnet_commissioner_109943811	relatedto	wordnet_department_108114861
wordnet_atoll_109210862	synonym	wordnet_atoll_109210862
wordnet_competition_101168569	synonym	wordnet_competition_101168569
wordnet_trial_105799212	isa	wordnet_contest_107456188
wordnet_velodrome_104524833	isa	wordnet_racetrack_104037625
wordnet_fraternity_108229467	relatedto	wordnet_organization_108008335
wordnet_engineer_109615807	relatedto	wordnet_engine_103287733
wordnet_association_108049401	relatedto	wordnet_group_100031264
wordnet_disease_114070360	relatedto	wordnet_term_106303888
wordnet_point_105865998	relatedto	wordnet_gesture_106876309
wordnet_graph_107000195	synonym	wordnet_graph_107000195
wordnet_river_109411430	antonym	wordnet_land_109334396
wordnet_premier_109907196	relatedto	wordnet_king_110231515
wordnet_town_108665504	relatedto	wordnet_city_108524735
wordnet_keyboard_103614007	relatedto	wordnet_computer_103082979
wordnet_mark_105737153	relatedto	wordnet_four_113744304
wordnet_donkey_106881360	synonym	wordnet_donkey_106881360
wordnet_king_110231515	relatedto	wordnet_head_110162991
wordnet_planet_109394007	relatedto	wordnet_mercury_114645346
wordnet_lab_103629986	synonym	wordnet_lab_103629986
wordnet_camera_102942699	relatedto	wordnet_subject_106599788
wordnet_bone_105269901	relatedto	wordnet_general_110123844
wordnet_train_104468005	relatedto	wordnet_group_100031264
wordnet_wing_102151625	relatedto	wordnet_station_104306080
wordnet_king_110231515	synonym	wordnet_sovereign_110628644
wordnet_zone_108688247	synonym	wordnet_region_108630039
wordnet_list_106481320	isa	wordnet_list_106481320
wordnet_first_lady_110092880	isa	wordnet_wife_110780632
wordnet_woman_110787470	antonym	wordnet_person_100007846
wordnet_person_100007846	hasa	wordnet_name_106333653
wordnet_town_108665504	isa	wordnet_municipality_108626283
wordnet_gene_105436752	relatedto	wordnet_theory_105989479
wordnet_image_105928118	isa	wordnet_document_106470073
wordnet_choir_108188638	relatedto	wordnet_group_100031264
wordnet_line_108430568	isa	wordnet_mark_105737153
wordnet_field_108569998	relatedto	wordnet_play_107007945
wordnet_factory_103316406	relatedto	wordnet_class_107997703
wordnet_vacation_115137890	relatedto	wordnet_occupation_100582388
wordnet_musician_110339966	relatedto	wordnet_composer_109947232
wordnet_hut_103550153	relatedto	wordnet_village_108672738
wordnet_tree_113104059	isa	wordnet_site_108651247
wordnet_magazine_106595351	synonym	wordnet_magazine_106595351
wordnet_card_game_100488225	isa	wordnet_game_100456199
wordnet_type_105840188	synonym	wordnet_group_100031264
wordnet_occupation_100582388	relatedto	wordnet_type_105840188
wordnet_brewery_102897237	relatedto	wordnet_beer_107886849
wordnet_coat_103057021	relatedto	wordnet_winter_115237782
wordnet_bill_106536853	antonym	wordnet_coin_113388245
wordnet_hurricane_111467018	synonym	wordnet_hurricane_111467018
wordnet_form_105930736	relatedto	wordnet_function_113783816
wordnet_day_115155220	distinctfrom	wordnet_second_115235126
wordnet_continent_109254614	relatedto	wordnet_term_106303888
wordnet_intervention_101240210	hascontext	wordnet_medicine_106043075
wordnet_pyramid_113914837	isa	wordnet_polyhedron_113883885
wordnet_round_104113641	relatedto	wordnet_song_107048000
wordnet_factory_103316406	relatedto	wordnet_line_108430568
wordnet_public_square_108619620	similarto	wordnet_plaza_103965456
wordnet_musician_110339966	etymologicallyrelatedto	wordnet_music_107020895
wordnet_main_109345932	relatedto	wordnet_line_108430568
wordnet_agreement_106770275	synonym	wordnet_convention_108309086
wordnet_classical_music_107025900	hascontext	wordnet_music_107020895
wordnet_novel_106367879	synonym	wordnet_novel_106367879
wordnet_drive_100307631	isa	wordnet_mechanism_113512506
wordnet_day_115155220	relatedto	wordnet_measure_100033615
wordnet_engine_103287733	relatedto	wordnet_car_102958343
wordnet_river_109411430	antonym	wordnet_road_104096066
wordnet_record_106647206	relatedto	wordnet_music_107020895
wordnet_vehicle_104524313	relatedto	wordnet_car_102958343
wordnet_subdivision_108674251	isa	wordnet_division_108213205
wordnet_range_109403734	isa	wordnet_assortment_108398773
wordnet_planet_109394007	relatedto	wordnet_mercury_114645346
wordnet_plant_100017222	atlocation	wordnet_garden_103417345
wordnet_mountain_109359803	relatedto	wordnet_rock_109416076
wordnet_motor_103789946	relatedto	wordnet_machine_103699975
wordnet_company_108058098	relatedto	wordnet_general_110123844
wordnet_county_108546183	synonym	wordnet_county_108546183
wordnet_term_106303888	relatedto	wordnet_point_105865998
wordnet_hill_109303008	relatedto	wordnet_mountain_109359803
wordnet_medicine_106043075	synonym	wordnet_course_100884466
wordnet_king_110231515	relatedto	wordnet_emperor_110053004
wordnet_river_109411430	relatedto	wordnet_feature_105849789
wordnet_head_110162991	synonym	wordnet_class_107997703
wordnet_winery_104592465	relatedto	wordnet_wine_107891726
wordnet_marching_band_108249207	relatedto	wordnet_musician_110339966
wordnet_professor_110480730	relatedto	wordnet_college_108278169
wordnet_point_105865998	relatedto	wordnet_indication_106797169
wordnet_channel_106259898	isa	wordnet_television_station_104406350
wordnet_form_105930736	relatedto	wordnet_type_105840188
wordnet_city_108524735	isa	wordnet_municipality_108626283
wordnet_equilibrium_113934900	relatedto	wordnet_body_105216365
wordnet_company_108058098	relatedto	wordnet_small_105559023
wordnet_civil_war_100962567	isa	wordnet_war_100973077
wordnet_center_108523483	relatedto	wordnet_structure_104341686
wordnet_survey_100644503	isa	wordnet_examination_100635850
wordnet_market_101097292	atlocation	wordnet_village_108672738
wordnet_figure_106999647	relatedto	wordnet_woman_110787470
wordnet_case_107308889	relatedto	wordnet_book_106410904
wordnet_disease_114070360	relatedto	wordnet_condition_113920835
wordnet_junction_103605722	isa	wordnet_configuration_105731779
wordnet_computer_103082979	hasa	wordnet_software_106566077
wordnet_cast_113913566	relatedto	wordnet_play_107007945
wordnet_opera_107026352	relatedto	wordnet_operation_100955060
wordnet_font_106825399	relatedto	wordnet_spring_115237044
wordnet_hill_109303008	relatedto	wordnet_form_105930736
wordnet_assembly_102749790	relatedto	wordnet_mechanism_113512506
wordnet_right_105174653	relatedto	wordnet_justice_104850117
wordnet_company_108058098	isa	wordnet_organization_108008335
wordnet_leader_109623038	atlocation	wordnet_country_108544813
wordnet_relation_100031921	relatedto	wordnet_group_100031264
wordnet_lens_103656484	hascontext	wordnet_geometry_106004685
wordnet_wife_110780632	isa	wordnet_woman_110787470
wordnet_bishop_109857200	synonym	wordnet_bishop_109857200
wordnet_education_100883297	relatedto	wordnet_fact_105817396
wordnet_record_106647206	antonym	wordnet_play_107007945
wordnet_telephone_104401088	relatedto	wordnet_name_106333653
wordnet_camp_102944826	relatedto	wordnet_war_100973077
wordnet_plant_100017222	relatedto	wordnet_organism_100004475
wordnet_wing_102151625	partof	wordnet_car_102958343
wordnet_area_108497294	relatedto	wordnet_zone_108688247
wordnet_woman_110787470	relatedto	wordnet_person_100007846
wordnet_village_108672738	relatedto	wordnet_country_108544813
wordnet_oil_refinery_103844673	relatedto	wordnet_plant_100017222
wordnet_country_108544813	relatedto	wordnet_district_108552138
wordnet_city_108524735	relatedto	wordnet_sex_105006898
wordnet_magazine_106595351	relatedto	wordnet_periodical_106593296
wordnet_pass_109386842	relatedto	wordnet_entry_106503724
wordnet_document_106470073	isa	wordnet_record_106647206
wordnet_street_104334599	distinctfrom	wordnet_road_104096066
wordnet_judge_110225219	relatedto	wordnet_head_110162991
wordnet_rock_109416076	relatedto	wordnet_music_107020895
wordnet_field_108569998	relatedto	wordnet_animal_100015388
wordnet_year_115203791	relatedto	wordnet_school_108276720
wordnet_case_107308889	relatedto	wordnet_condition_113920835
wordnet_line_108430568	hascontext	wordnet_music_107020895
wordnet_choir_108188638	relatedto	wordnet_church_103028079
wordnet_road_104096066	relatedto	wordnet_way_100415676
wordnet_vehicle_104524313	relatedto	wordnet_medium_106254669
wordnet_accident_107301336	relatedto	wordnet_mark_105737153
wordnet_head_110162991	isa	wordnet_object_100002684
wordnet_method_105660268	isa	wordnet_book_106410904
wordnet_choir_108188638	relatedto	wordnet_company_108058098
wordnet_alliance_114418822	isa	wordnet_organization_108008335
wordnet_song_107048000	isa	wordnet_music_107020895
wordnet_play_107007945	relatedto	wordnet_generic_107899976
wordnet_point_105865998	isa	wordnet_measure_100033615
wordnet_set_107996689	relatedto	wordnet_attack_100972621
wordnet_killing_107361576	hasprerequisite	wordnet_victim_110752093
wordnet_region_108630039	isa	wordnet_location_100027167
wordnet_stadium_104295881	relatedto	wordnet_venue_108677628
wordnet_branch_108401248	relatedto	wordnet_small_105559023
wordnet_clergy_108152787	relatedto	wordnet_rabbi_110502329
wordnet_form_105930736	relatedto	wordnet_application_106570110
wordnet_celebrity_109903153	synonym	wordnet_star_109444100
wordnet_foundation_113790712	isa	wordnet_book_106410904
wordnet_performer_110415638	relatedto	wordnet_person_100007846
wordnet_film_103338821	isa	wordnet_watch_104555897
wordnet_chart_106999802	isa	wordnet_plan_105898568
wordnet_budget_113421832	relatedto	wordnet_summary_106467007
wordnet_carnival_100519333	isa	wordnet_show_100520257
wordnet_wine_107891726	atlocation	wordnet_church_103028079
wordnet_term_106303888	hascontext	wordnet_architecture_102734725
wordnet_book_106410904	isa	wordnet_publication_106589574
wordnet_game_100456199	relatedto	wordnet_play_107007945
wordnet_comedian_109940146	relatedto	wordnet_entertainer_109616922
wordnet_course_100884466	relatedto	wordnet_name_106333653
wordnet_windmill_104587559	synonym	wordnet_windmill_104587559
wordnet_connection_103091374	isa	wordnet_relation_100031921
wordnet_center_108523483	isa	wordnet_basketball_player_109842047
wordnet_mascot_110297234	relatedto	wordnet_animal_100015388
wordnet_member_110307234	relatedto	wordnet_group_100031264
wordnet_referee_110514429	relatedto	wordnet_official_110372373
wordnet_collection_107951464	relatedto	wordnet_bunch_107959943
wordnet_line_108430568	isa	wordnet_merchandise_103748886
wordnet_country_108544813	relatedto	wordnet_division_108213205
wordnet_waterway_109476331	atlocation	wordnet_bridge_102898711
wordnet_record_106647206	relatedto	wordnet_hardware_103493333
wordnet_class_107997703	relatedto	wordnet_scholar_110557854
wordnet_quasar_109402370	relatedto	wordnet_star_109444100
wordnet_country_108544813	relatedto	wordnet_city_108524735
wordnet_path_108616311	synonym	wordnet_path_108616311
wordnet_economist_110043643	synonym	wordnet_economist_110043643
wordnet_see_108586825	relatedto	wordnet_diocese_108550966
wordnet_exoskeleton_105586759	hascontext	wordnet_anatomy_106057539
wordnet_pandemic_107435713	isa	wordnet_game_100456199
wordnet_prison_104005630	relatedto	wordnet_building_102913152
wordnet_district_108552138	relatedto	wordnet_division_108213205
wordnet_opera_107026352	synonym	wordnet_opera_107026352
wordnet_platform_103961939	relatedto	wordnet_plan_105898568
wordnet_person_100007846	notdesires	wordnet_government_108050678
wordnet_person_100007846	isa	wordnet_organism_100004475
wordnet_curling_100461611	isa	wordnet_game_100456199
wordnet_see_108586825	hascontext	wordnet_card_game_100488225
wordnet_class_107997703	relatedto	wordnet_group_100031264
wordnet_factory_103316406	atlocation	wordnet_city_108524735
wordnet_division_108213205	synonym	wordnet_class_107997703
wordnet_camp_102944826	relatedto	wordnet_battle_100953559
wordnet_birth_control_100851994	relatedto	wordnet_number_105121418
wordnet_hill_109303008	relatedto	wordnet_way_100415676
wordnet_final_107466832	synonym	wordnet_terminal_104412901
wordnet_justice_104850117	relatedto	wordnet_court_108329453
wordnet_nationality_107949463	synonym	wordnet_group_100031264
wordnet_bodybuilder_109862845	derivedfrom	wordnet_builder_109878275
wordnet_battle_100953559	atlocation	wordnet_movie_106613686
wordnet_pass_109386842	synonym	wordnet_state_108168978
wordnet_art_school_102746978	synonym	wordnet_art_school_102746978
wordnet_orchestra_108248157	relatedto	wordnet_group_100031264
wordnet_enzyme_114732946	derivedfrom	wordnet_gram_113723712
wordnet_command_107168131	isa	wordnet_order_107168623
wordnet_cabinet_102933112	relatedto	wordnet_food_100021265
wordnet_theory_105989479	distinctfrom	wordnet_law_108441203
wordnet_tree_113104059	relatedto	wordnet_plant_100017222
wordnet_satellite_104137444	locatednear	wordnet_planet_109394007
wordnet_canal_102947212	relatedto	wordnet_tunnel_104497962
wordnet_appliance_102729965	relatedto	wordnet_device_103183080
wordnet_term_106303888	relatedto	wordnet_condition_113920835
wordnet_personal_computer_103918480	relatedto	wordnet_person_100007846
wordnet_field_108569998	relatedto	wordnet_area_108497294
wordnet_hamlet_108226978	relatedto	wordnet_small_105559023
wordnet_tennis_100482298	isa	wordnet_magazine_106595351
wordnet_poet_110444194	relatedto	wordnet_art_102743547
wordnet_head_110162991	relatedto	wordnet_round_104113641
wordnet_economy_108366753	isa	wordnet_system_104377057
wordnet_executive_110069645	synonym	wordnet_executive_110069645
wordnet_cardinal_109894143	relatedto	wordnet_bird_101503061
wordnet_fly_102190166	capableof	wordnet_fly_102190166
wordnet_virus_106585816	relatedto	wordnet_protein_114728724
wordnet_mythology_107978423	relatedto	wordnet_collection_107951464
wordnet_set_107996689	relatedto	wordnet_point_105865998
wordnet_post_108624385	relatedto	wordnet_relay_100318567
wordnet_class_107997703	relatedto	wordnet_subject_106599788
wordnet_era_115248564	relatedto	wordnet_year_115203791
wordnet_actor_109765278	atlocation	wordnet_movie_106613686
wordnet_four_113744304	relatedto	wordnet_set_107996689
wordnet_building_102913152	relatedto	wordnet_city_108524735
wordnet_point_105865998	relatedto	wordnet_figure_106999647
wordnet_channel_106259898	relatedto	wordnet_television_106277280
wordnet_weather_111524662	relatedto	wordnet_name_106333653
wordnet_service_100577525	relatedto	wordnet_composition_105076472
wordnet_competition_101168569	isa	wordnet_conflict_100958896
wordnet_schemer_110556518	relatedto	wordnet_plot_105907682
wordnet_historian_110177150	isa	wordnet_scholar_110557854
wordnet_data_structure_105728493	hascontext	wordnet_computer_103082979
wordnet_design_100928077	relatedto	wordnet_architecture_102734725
wordnet_record_106647206	isa	wordnet_record_106647206
wordnet_architect_109805475	relatedto	wordnet_design_100928077
wordnet_case_107308889	relatedto	wordnet_code_106667317
wordnet_land_109334396	causes	wordnet_land_109334396
wordnet_committee_108324514	relatedto	wordnet_room_104105893
wordnet_mission_108403225	isa	wordnet_operation_100955060
wordnet_train_104468005	relatedto	wordnet_battle_100953559
wordnet_ski_104228054	hascontext	wordnet_aviation_108433727
wordnet_channel_106259898	relatedto	wordnet_network_108434259
wordnet_singer_110599806	isa	wordnet_musician_110339966
wordnet_radio_station_104044119	derivedfrom	wordnet_station_104306080
wordnet_area_108497294	relatedto	wordnet_general_110123844
wordnet_set_107996689	relatedto	wordnet_match_103728437
wordnet_land_109334396	synonym	wordnet_state_108168978
wordnet_list_106481320	hascontext	wordnet_architecture_102734725
wordnet_day_115155220	synonym	wordnet_day_115155220
wordnet_genre_105845332	synonym	wordnet_music_genre_107071942
wordnet_city_108524735	relatedto	wordnet_code_106667317
wordnet_tender_113374008	hascontext	wordnet_plant_100017222
wordnet_spring_115237044	isa	wordnet_season_115239579
wordnet_church_103028079	relatedto	wordnet_community_108223802
wordnet_committee_108324514	atlocation	wordnet_government_108050678
wordnet_terminal_104412901	relatedto	wordnet_term_106303888
wordnet_calculator_109887034	isa	wordnet_machine_103699975
wordnet_house_103544360	synonym	wordnet_house_103544360
wordnet_security_114539268	relatedto	wordnet_computer_103082979
wordnet_house_103544360	relatedto	wordnet_game_100456199
wordnet_practice_100410247	relatedto	wordnet_law_108441203
wordnet_organization_108008335	hascontext	wordnet_baseball_100471613
wordnet_country_108544813	distinctfrom	wordnet_town_108665504
wordnet_series_108457976	hascontext	wordnet_sport_100523513
wordnet_branch_108401248	relatedto	wordnet_holder_103525454
wordnet_polygon_113866144	relatedto	wordnet_figure_106999647
wordnet_institute_108407330	isa	wordnet_association_108049401
wordnet_group_100031264	synonym	wordnet_ensemble_108188235
wordnet_governor_110140314	relatedto	wordnet_region_108630039
wordnet_situation_113927383	isa	wordnet_state_108168978
wordnet_book_106410904	relatedto	wordnet_object_100002684
wordnet_room_104105893	antonym	wordnet_hallway_103479952
wordnet_computer_103082979	atlocation	wordnet_space_shuttle_104266014
wordnet_service_100577525	relatedto	wordnet_church_103028079
wordnet_court_108329453	relatedto	wordnet_assembly_102749790
wordnet_division_108213205	relatedto	wordnet_symbol_106806469
wordnet_see_108586825	synonym	wordnet_watch_104555897
wordnet_actor_109765278	synonym	wordnet_player_110439851
wordnet_demographic_106022076	relatedto	wordnet_race_107472657
wordnet_line_108430568	relatedto	wordnet_service_100577525
wordnet_house_103544360	synonym	wordnet_house_103544360
wordnet_video_106277803	isa	wordnet_movie_106613686
wordnet_series_108457976	relatedto	wordnet_collection_107951464
wordnet_nuclear_weapon_103834604	isa	wordnet_weapon_104565375
wordnet_city_108524735	relatedto	wordnet_town_108665504
wordnet_service_100577525	isa	wordnet_function_113783816
wordnet_winery_104592465	isa	wordnet_factory_103316406
wordnet_species_108110373	relatedto	wordnet_order_107168623
wordnet_senate_108161477	isa	wordnet_legislature_108163273
wordnet_river_109411430	relatedto	wordnet_way_100415676
wordnet_scale_113850304	relatedto	wordnet_equipment_103294048
wordnet_magazine_106595351	relatedto	wordnet_round_104113641
wordnet_driver_110034906	relatedto	wordnet_car_102958343
wordnet_league_108231184	relatedto	wordnet_group_100031264
wordnet_case_107308889	isa	wordnet_person_100007846
wordnet_food_100021265	atlocation	wordnet_house_103544360
wordnet_bird_101503061	relatedto	wordnet_class_107997703
wordnet_abbot_109754404	synonym	wordnet_abbot_109754404
wordnet_weather_111524662	relatedto	wordnet_day_115155220
wordnet_membership_108400965	relatedto	wordnet_set_107996689
wordnet_book_106410904	atlocation	wordnet_library_103660909
wordnet_quotation_mark_106844199	derivedfrom	wordnet_mark_105737153
wordnet_camera_102942699	relatedto	wordnet_equipment_103294048
wordnet_book_106410904	relatedto	wordnet_newspaper_106267145
wordnet_orthography_106351202	relatedto	wordnet_method_105660268
wordnet_box_102883344	synonym	wordnet_tube_104494204
wordnet_cartridge_102971691	synonym	wordnet_magazine_106595351
wordnet_boxer_109870208	relatedto	wordnet_breed_108101410
wordnet_model_110324560	relatedto	wordnet_design_100928077
wordnet_amusement_park_108494231	relatedto	wordnet_attraction_106615561
wordnet_coin_113388245	relatedto	wordnet_payment_113278375
wordnet_era_115248564	hascontext	wordnet_baseball_100471613
wordnet_sculpture_104157320	relatedto	wordnet_figure_106999647
wordnet_journalist_110224578	isa	wordnet_writer_110794014
wordnet_object_100002684	synonym	wordnet_item_106482401
wordnet_law_108441203	relatedto	wordnet_legislature_108163273
wordnet_wine_107891726	antonym	wordnet_beer_107886849
wordnet_machine_103699975	relatedto	wordnet_mechanism_113512506
wordnet_composition_105076472	relatedto	wordnet_agreement_106770275
wordnet_senate_108161477	isa	wordnet_legislature_108163273
wordnet_horse_102374451	relatedto	wordnet_racetrack_104037625
wordnet_memorial_106688522	relatedto	wordnet_government_108050678
wordnet_name_106333653	relatedto	wordnet_information_106634376
wordnet_plan_105898568	relatedto	wordnet_architect_109805475
wordnet_car_102958343	synonym	wordnet_car_102958343
wordnet_chapter_106396142	partof	wordnet_text_106387980
wordnet_bridge_102898711	isa	wordnet_structure_104341686
wordnet_canal_102947212	relatedto	wordnet_pass_109386842
wordnet_custom_100413239	relatedto	wordnet_standard_107260623
wordnet_phase_115290337	partof	wordnet_cycle_115287830
wordnet_cable_106275095	synonym	wordnet_cable_106275095
wordnet_main_109345932	isa	wordnet_body_of_water_109225146
wordnet_line_108430568	distinctfrom	wordnet_object_100002684
wordnet_song_107048000	relatedto	wordnet_singer_110599806
wordnet_foundation_113790712	relatedto	wordnet_structure_104341686
wordnet_cloud_111439690	synonym	wordnet_cloud_111439690
wordnet_city_108524735	antonym	wordnet_country_108544813
wordnet_license_106549661	hascontext	wordnet_law_108441203
wordnet_game_100456199	relatedto	wordnet_player_110439851
wordnet_production_107006951	relatedto	wordnet_play_107007945
wordnet_constituency_108238156	isa	wordnet_body_105216365
wordnet_orchestra_108248157	relatedto	wordnet_musical_107019172
wordnet_measure_100033615	relatedto	wordnet_plan_105898568
wordnet_day_115155220	relatedto	wordnet_event_100029378
wordnet_material_114580897	hascontext	wordnet_law_108441203
wordnet_oil_114966667	relatedto	wordnet_material_114580897
wordnet_city_108524735	relatedto	wordnet_country_108544813
wordnet_weather_111524662	relatedto	wordnet_spring_115237044
wordnet_art_102743547	relatedto	wordnet_culture_108287844
wordnet_college_108278169	relatedto	wordnet_school_108276720
wordnet_denomination_108146782	isa	wordnet_class_107997703
wordnet_tour_100310666	relatedto	wordnet_trail_109460312
wordnet_play_107007945	isa	wordnet_show_100520257
wordnet_design_100928077	relatedto	wordnet_plot_105907682
wordnet_composer_109947232	relatedto	wordnet_classical_music_107025900
wordnet_hybrid_101327322	relatedto	wordnet_language_106282651
wordnet_block_102852523	relatedto	wordnet_martial_art_100825443
wordnet_newspaper_106267145	atlocation	wordnet_library_103660909
wordnet_cabinet_minister_109886010	relatedto	wordnet_government_108050678
wordnet_coin_113388245	atlocation	wordnet_casino_102977936
wordnet_business_108061042	isa	wordnet_business_108061042
wordnet_pirate_110435367	relatedto	wordnet_coach_109931640
wordnet_cycle_115287830	hascontext	wordnet_baseball_100471613
wordnet_coach_109931640	hascontext	wordnet_sport_100523513
wordnet_way_100415676	isa	wordnet_path_108616311
wordnet_pier_103933529	relatedto	wordnet_structure_104341686
wordnet_township_108672199	relatedto	wordnet_county_108546183
wordnet_zodiac_108685188	synonym	wordnet_zodiac_108685188
wordnet_church_103028079	atlocation	wordnet_community_108223802
wordnet_church_103028079	similarto	wordnet_temple_104407435
wordnet_incident_107307477	relatedto	wordnet_event_100029378
wordnet_law_108441203	relatedto	wordnet_court_108329453
wordnet_nerve_105474346	relatedto	wordnet_brain_105481095
wordnet_country_108544813	relatedto	wordnet_collection_107951464
wordnet_pilot_110433164	hascontext	wordnet_mining_100922327
wordnet_year_115203791	relatedto	wordnet_time_interval_115269513
wordnet_cable_106275095	hascontext	wordnet_architecture_102734725
wordnet_king_110231515	relatedto	wordnet_monarchy_108363812
wordnet_serial_killer_110581464	isa	wordnet_murderer_110338707
wordnet_electorate_108161068	synonym	wordnet_district_108552138
wordnet_union_108233056	relatedto	wordnet_set_107996689
wordnet_oil_114966667	relatedto	wordnet_four_113744304
wordnet_field_108569998	synonym	wordnet_address_107238694
wordnet_image_105928118	synonym	wordnet_value_105856388
wordnet_way_100415676	synonym	wordnet_custom_100413239
wordnet_play_107007945	relatedto	wordnet_park_108615149
wordnet_class_107997703	isa	wordnet_collection_107951464
wordnet_town_108665504	synonym	wordnet_township_108672199
wordnet_sailor_110546633	synonym	wordnet_sailor_110546633
wordnet_mine_103768346	relatedto	wordnet_vehicle_104524313
wordnet_town_108665504	relatedto	wordnet_township_108672199
wordnet_medicine_106043075	synonym	wordnet_music_107020895
wordnet_business_108061042	isa	wordnet_organization_108008335
wordnet_plant_disease_114276936	isa	wordnet_disease_114070360
wordnet_main_109345932	isa	wordnet_river_109411430
wordnet_surname_106336904	isa	wordnet_name_106333653
wordnet_path_108616311	isa	wordnet_way_100415676
wordnet_community_108223802	isa	wordnet_world_organization_108294696
wordnet_pier_103933529	hascontext	wordnet_architecture_102734725
wordnet_situation_113927383	relatedto	wordnet_location_100027167
wordnet_letter_106624161	antonym	wordnet_number_105121418
wordnet_ensemble_108188235	relatedto	wordnet_musician_110339966
wordnet_bridge_102898711	synonym	wordnet_bridge_102898711
wordnet_protein_114728724	isa	wordnet_protein_114728724
wordnet_member_110307234	relatedto	wordnet_function_113783816
wordnet_computer_103082979	synonym	wordnet_calculator_109887034
wordnet_franchise_106526811	relatedto	wordnet_election_100181781
wordnet_railing_104047401	atlocation	wordnet_house_103544360
wordnet_season_115239579	partof	wordnet_year_115203791
wordnet_design_100928077	relatedto	wordnet_plan_105898568
wordnet_sector_113875027	relatedto	wordnet_block_102852523
wordnet_group_100031264	relatedto	wordnet_computer_103082979
wordnet_lacrosse_player_110242682	isa	wordnet_athlete_109820263
